city,other_name,country,latitude,longitude,certainty,year,population
Guangzhou,Canton,China,23.11667,113.25,1,1914,700000
Hamburg,NA,Germany,53.57532,10.01534,1,1914,1300000
Hyderabad,NA,India,17.38405,78.45636,1,1914,505000
Istanbul,"Constantinople, Byzantium",Turkey,41.005275,28.976944,1,1914,1125000
Kiev,NA,Ukraine,50.45466,30.5238,1,1914,625000
Kobe,Hyogo,Japan,34.691269,135.183072,1,1914,458000
Kyoto,NA,Japan,35.02107,135.75385,1,1914,517000
Leeds,NA,United Kingdom,53.79648,-1.54785,1,1914,470000
Leipzig,NA,Germany,51.33962,12.37129,1,1914,618000
Lisbon,NA,Portugal,38.71667,-9.13333,1,1914,455000
Liverpool,NA,United Kingdom,53.408372,-2.991572,1,1914,1300000
Lodz,NA,Poland,51.75,19.46667,1,1914,525000
London,NA,United Kingdom,51.511214,-0.119825,1,1914,7419000
Los Angeles,California,United States of America,34.052234,-118.243685,1,1914,480000
Lyon,NA,France,45.74846,4.84671,1,1914,615000
Madras,NA,India,13.08784,80.27847,1,1914,522000
Madrid,NA,Spain,40.416775,-3.703789,1,1914,623000
Manchester,NA,United Kingdom,53.48095,-2.23743,1,1914,1600000
Marseille,NA,France,43.29695,5.38107,1,1914,568000
Melbourne,NA,Australia,-37.814,144.96332,1,1914,651000
Mexico City,Tenochtitlan,Mexico,19.42847,-99.12766,1,1914,600000
Milan,NA,Italy,45.465453,9.198786,1,1914,655000
Minneapolis,Minnesota,United States of America,39.12194,-93.265011,1,1914,580000
Montreal,MontrÈal,Canada,45.50884,-73.58781,1,1914,526000
Moscow,NA,Russian Federation,55.75222,37.61556,1,1914,1805000
Mumbai,Bombay,India,19.07283,72.88261,1,1914,1080000
Munich,NA,Germany,48.136739,11.576756,1,1914,642000
Naples,NA,Italy,40.851775,14.268122,1,1914,691000
New York,New York,United States of America,40.714353,-74.005972,1,1914,6700000
Newcastle upon Tyne,NA,United Kingdom,54.978253,-1.617781,2,1914,700000
Osaka,NA,Japan,34.693216,135.502082,1,1914,1480000
Paris,NA,France,48.856614,2.352222,1,1914,4000000
Philadelphia,Pennsylvania,United States of America,39.95,-75.1667,1,1914,17600000
Pittsburgh,Pennsylvania,United States of America,40.44062,-79.99589,1,1914,775000
Prague,NA,Austria,50.08804,14.42076,1,1914,670000
Rhondda,NA,Wales,51.65896,-3.44885,1,1914,510000
Rio de Janeiro,NA,Brazil,-22.90278,-43.2075,1,1914,1090000
Rome,NA,Italy,41.89474,12.4839,1,1914,570000
Rotterdam,NA,Netherlands,51.9225,4.47917,1,1914,500000
Ruhr,NA,Germany,51.407415,6.862626,1,1914,1800000
San Francisco,California,United States of America,37.77493,-122.419416,1,1914,709000
Shanghai,NA,China,31.22222,121.45806,1,1914,1000000
Sheffield,NA,United Kingdom,53.381128,-1.470086,1,1914,525000
St. Louis,Missouri,United States of America,38.626978,-90.199403,1,1914,804000
Sydney,NA,Australia,-33.86785,151.20732,1,1914,725000
Tianjin,Tientsin,China,39.14222,117.17667,1,1914,785000
Tokyo,"Yedo, Edo",Japan,35.6895,139.69171,1,1914,3500000
Warsaw,NA,Poland,52.22977,21.01178,1,1914,906000
Wroclaw,Breslau,Germany,51.116667,17.033333,3,1914,543000
Wuhan,Wuchang,China,30.58333,114.26667,1,1914,700000
Jaen,JaÈn,Spain,37.76922,-3.79028,1,1920,30727
Changchun,"Hsinking, Kwangchingtsu",China,43.9,125.2,1,1922,56000
Changzhou,"Changchow, Jiangsu province",China,31.77358,119.95401,1,1922,56000
Penglai,Tengchow,China,37.8086111,120.7508333,2,1922,60000
Pochow,NA,China,33.8772222,115.7702778,3,1922,80000
Adelaide,NA,Australia,-34.92866,138.59863000000001,1,1925,303000
Agra,NA,India,27.18333,78.01667,1,1925,207000
Ahmedabad,Asawal,India,23.039568,72.566004,1,1925,293000
Akron,Ohio,United States of America,41.0731,-81.5178,1,1925,233000
Alexandria,NA,Egypt,31.200092,29.918739,1,1925,540000
Algiers,NA,Algiers,36.7525,3.04197,1,1925,2220000
Amritsar,NA,India,31.63661,74.87476,1,1925,212000
Amsterdam,NA,Netherlands,52.37403,4.88969,1,1925,718000
Antwerp,Antwerpen,Belgium,51.219217,4.402883,1,1925,466000
Athens,NA,Greece,37.97945,23.71622,1,1925,571000
Atlanta,NA,United States of America,33.749,-84.38798,1,1925,245000
Baghdad,Bagdad,Iraq,33.34058,44.40088,1,1925,200000
Baku,NA,Azerbaijan,40.37767,49.89201,1,1925,416000
Baltimore,Maryland,United States of America,39.29038,-76.61219,1,1925,769000
Bangalore,NA,India,12.97194,77.59369,1,1925,271000
Bangkok,NA,Thailand,13.75398,100.50144,1,1925,375000
Barcelona,NA,Spain,41.38879,2.15899,1,1925,803000
Beijing,Peking,China,39.9075,116.39723,1,1925,1266000
Belem,"BelÈm, Para",Brazil,-1.455833,-48.503889,3,1925,257000
Belfast,NA,Ireland,54.597283,-5.930117,1,1925,415000
Berlin,NA,Germany,52.52437,13.41053,1,1925,4013000
Birmingham,NA,United Kingdom,52.48142,-1.89983,1,1925,1700000
Birmingham,Alabama,United States of America,33.520661,-86.80249,1,1925,257000
Bologna,NA,Italy,44.49381,11.33875,1,1925,200000
Bordeaux,NA,France,44.84044,-0.5805,1,1925,369000
Boston,NA,United States of America,42.358431,-71.059772,1,1925,1764000
Bradford,NA,United Kingdom,53.79391,-1.75206,2,1925,323000
Bremen,NA,Germany,53.07516,8.80777,1,1925,294000
Brisbane,NA,Australia,-27.46794,153.02809,1,1925,263000
Bristol,NA,United Kingdom,51.45523,-2.59665,1,1925,387000
Brunn,Brno,Austria,49.2,16.6167,2,1925,240000
Brussel,Brussels,Belgium,50.85045,4.34878,1,1925,801000
Bucharest,NA,Romania,44.43225,26.10626,1,1925,550000
Budapest,NA,Hungary,47.49801,19.03991,1,1925,1318000
Buenos Aires,NA,Argentina,-34.61315,-58.37723,1,1925,2410000
Buffalo,NA,United States of America,42.9047,-78.8494,1,1925,536000
Cairo,"Fostat, Fustat",Egypt,30.06263,31.24967,1,1925,1000000
Calcutta,Kolkata,India,22.56263,88.36304,1,1925,1390000
Cape Town,NA,South Africa,-33.92584,18.42322,1,1925,222000
Cardiff,NA,Wales,51.481581,-3.17909,1,1925,238000
Catania,NA,Italy,37.50213,15.08719,1,1925,263000
Changsha,NA,China,28.196111,112.972222,1,1925,260000
Chemnitz,NA,Germany,50.83333,12.91667,1,1925,331000
Chengdu,NA,China,30.66667,104.06667,1,1925,385000
Chicago,Illinois,United States of America,41.85003,-87.65005,1,1925,3564000
Chongqing,"Chonquing, Chungking",China,29.56301,106.551557,2,1925,608000
Cincinnati,NA,United States of America,39.162,-84.45689,1,1925,568000
Cleveland,Ohio,United States of America,41.499495,-81.695409,1,1925,990000
Cologne,"Koln, Coln",Germany,50.937531,6.960278,1,1925,698000
Colombo,NA,Sri Lanka,6.9344,79.8428,1,1925,264000
Columbus,Ohio,United States of America,39.961176,-82.998794,1,1925,268000
Copenhagen,NA,Denmark,55.67594,12.56553,1,1925,790000
Delhi,NA,India,28.65381,77.22897,1,1925,375000
Denver,Colorado,United States of America,39.737567,-104.984718,1,1925,272000
Detroit,Michigan,United States of America,42.33143,-83.04575,1,1925,1394000
Dortmund,NA,Germany,51.51494,7.466,1,1925,320000
Dresden,NA,Germany,51.05089,13.73832,1,1925,619000
Dublin,NA,Ireland,53.33306,-6.24889,1,1925,418000
Dusseldorf,D¸sseldorf,Germany,51.22172,6.77616,1,1925,477000
Edinburgh,NA,United Kingdom,55.95206,-3.19648,1,1925,444000
Frankfurt am Main,NA,Germany,50.110922,8.682128,1,1925,563000
Fuzhou,"Fuchow, Hokchiu, Fujian province",China,26.076111,119.306389,1,1925,322000
Gdansk,Danzig,Poland,54.352025,18.64663,2,1925,226000
Genova,Genoa,Italy,44.40565,8.946256,1,1925,252000
Glasgow,NA,United Kingdom,55.86515,-4.25763,1,1925,1396000
Goteborg,Gˆteborg,Sweden,57.70887,11.97456,1,1925,230000
Guangzhou,Canton,China,23.11667,113.25,1,1925,789000
Hamburg,NA,Germany,53.57532,10.01534,1,1925,1369000
Hangzhou,Hangchow,China,30.25,120.166667,2,1925,380000
Hannover,NA,Germany,52.37052,9.73322,1,1925,422000
Harbin,Haerbin,China,45.75,126.65,1,1925,381000
Havana,La Habana,Cuba,23.13302,-82.38304,1,1925,550000
Helsinki,Helsinfors,Finland,60.173324,24.941025,1,1925,211000
Ho Chi Minh,Saigon,Vietnam,10.823099,106.628767,1,1925,329000
Hong Kong,NA,China,22.285520000000002,114.15769,1,1925,750000
Hyderabad,NA,India,17.38405,78.45636,1,1925,429000
Ibadan,NA,Nigeria,7.38778,3.89639,1,1925,300000
Indianapolis,Indiana,United States of America,39.76838,-86.15804,1,1925,339000
Istanbul,"Constantinople, Byzantium",Turkey,41.005275,28.976944,1,1925,817000
Jakarta,Batavia,Indonesia,-6.21462,106.84513,1,1925,290000
Jinan,Tsinan,China,36.650997,117.120497,1,1925,377000
Johannesburg,NA,South Africa,-26.20227,28.04363,1,1925,538000
Kaifeng,"Bienliang, Pienliang",China,34.7986,114.30742,1,1925,233000
Kanpur,Cawnpore,India,26.4478,80.34627,1,1925,230000
Kansas City,Missouri,United States of America,39.11417,-94.62746,1,1925,521000
Karachi,NA,Pakistan,24.9056,67.0822,1,1925,240000
Katowice,NA,Poland,50.25842,19.02754,1,1925,565000
Kharkov,Kharkiv,Ukraine,49.9935,36.230384,1,1925,388000
Kiel,NA,Germany,54.32133,10.13489,1,1925,213000
Kiev,NA,Ukraine,50.45466,30.5238,1,1925,463000
Kobe,Hyogo,Japan,34.691269,135.183072,1,1925,644000
Konigsberg,"Kaliningrad, Kˆnigsberg",Germany,54.716667,20.516667,2,1925,279000
Lahore,NA,Pakistan,31.54972,74.34361,1,1925,355000
Lanzhou,Lanchow,China,36.061089,103.834304,1,1925,110000
Leeds,NA,United Kingdom,53.79648,-1.54785,1,1925,470000
Leicester,NA,United Kingdom,52.6386,-1.13169,1,1925,236000
Leipzig,NA,Germany,51.33962,12.37129,1,1925,679000
Liege,LiËge,Belgium,50.63373,5.56749,1,1925,327000
Lille,NA,France,50.628442,3.054975,1,1925,504000
Lisbon,NA,Portugal,38.71667,-9.13333,1,1925,567000
Liverpool,NA,United Kingdom,53.408372,-2.991572,1,1925,1235000
Lodz,NA,Poland,51.75,19.46667,1,1925,543000
London,NA,United Kingdom,51.511214,-0.119825,1,1925,7742000
Los Angeles,California,United States of America,34.052234,-118.243685,1,1925,1147000
Louisville,Kentucky,United States of America,38.252563,-85.758367,1,1925,343000
Lucknow,NA,India,26.83928,80.92313,1,1925,257000
Lvov,"Lwow, Lemberg",Poland,49.839683,24.029717,1,1925,230000
Lyon,NA,France,45.74846,4.84671,1,1925,691000
Madras,NA,India,13.08784,80.27847,1,1925,575000
Madrid,NA,Spain,40.416775,-3.703789,1,1925,791000
Manchester,NA,United Kingdom,53.48095,-2.23743,1,1925,1725000
Manila,NA,Philippines,14.58,121,1,1925,325000
Mannheim,NA,Germany,49.49671,8.47955,1,1925,348000
Marseille,NA,France,43.29695,5.38107,1,1925,612000
Melbourne,NA,Australia,-37.814,144.96332,1,1925,912000
Mexico City,Tenochtitlan,Mexico,19.42847,-99.12766,1,1925,772000
Milan,NA,Italy,45.465453,9.198786,1,1925,917000
Milwaukee,Wisconsin,United States of America,43.0389,-87.90647,1,1925,560000
Minneapolis,Minnesota,United States of America,39.12194,-93.265011,1,1925,675000
Montevideo,NA,Uraguay,-34.817311,-56.158866,1,1925,429000
Montreal,MontrÈal,Canada,45.50884,-73.58781,1,1925,728000
Moscow,NA,Russian Federation,55.75222,37.61556,1,1925,1764000
Mumbai,Bombay,India,19.07283,72.88261,1,1925,1170000
Munich,NA,Germany,48.136739,11.576756,1,1925,680000
Nagoya,NA,Japan,35.181447,136.906397,1,1925,768000
Nanjing,Nanking,China,32.05,118.766667,1,1925,395000
Naples,NA,Italy,40.851775,14.268122,1,1925,852000
New Orleans,Louisiana,United States of America,29.95465,-90.07507,1,1925,429000
New York,New York,United States of America,40.714353,-74.005972,1,1925,7774000
Newcastle upon Tyne,NA,United Kingdom,54.978253,-1.617781,2,1925,750000
Ningbo,"Yinhsien, Ningpo",China,29.866667,121.55,2,1925,284000
Nottingham,NA,United Kingdom,52.9536,-1.15047,1,1925,265000
Nurnberg,"N¸rnberg, Nuremberg",Germany,49.452031,11.07675,1,1925,466000
Odessa,Odesa,Russian Federation,46.47747,30.73262,1,1925,400000
Omaha,Nebraska,United States of America,41.252363,-95.997988,1,1925,243000
Oporto,Porto,Portugal,41.167972,-8.627064,1,1925,256000
Osaka,NA,Japan,34.693216,135.502082,1,1925,2219000
Oslo,Christiania,Norway,59.913869,10.752245,1,1925,255000
Ostrava,Ostrau,Czech Republic,49.835556,18.2925,1,1925,200000
Palermo,NA,Italy,38.115689,13.361267,1,1925,370000
Paris,NA,France,48.856614,2.352222,1,1925,4800000
Philadelphia,Pennsylvania,United States of America,39.95,-75.1667,1,1925,2085000
Pittsburgh,Pennsylvania,United States of America,40.44062,-79.99589,1,1925,823000
Plymouth,NA,United Kingdom,50.375456,-4.14305,1,1925,209000
Portland,Oregon,United States of America,45.523062,-122.676482,1,1925,280000
Porto Alegre,PÙrto Alegre,Brazil,-30.03306,-51.23,1,1925,226000
Portsmouth,NA,United Kingdom,50.816661,-1.083383,1,1925,283000
Poznan,Posen,Poland,52.40692,16.92993,1,1925,212000
Prague,NA,Austria,50.08804,14.42076,1,1925,745000
Providence,Rhode Island,United States of America,41.823989,-71.412833,1,1925,412000
Pune,Poona,India,18.52043,73.856744,1,1925,232000
Recife,Pernambuco,Brazil,-8.05389,-34.88111,1,1925,375000
Rhondda,NA,Wales,51.65896,-3.44885,1,1925,495000
Riga,NA,Russian Federation,56.946,24.10589,1,1925,337000
Rio de Janeiro,NA,Brazil,-22.90278,-43.2075,1,1925,1240000
Rochester,New York,United States of America,43.161031,-77.610922,1,1925,311000
Rome,NA,Italy,41.89474,12.4839,1,1925,758000
Rosario,NA,Argentina,-32.94682,-60.63932,1,1925,335000
Rostov-on-Don,Rostov,Russian Federation,47.2333,39.41394,1,1925,295000
Rotterdam,NA,Netherlands,51.9225,4.47917,1,1925,623000
Ruhr,NA,Germany,51.407415,6.862626,1,1925,3400000
Saint Petersburg,Leningrad,Russian Federation,59.89444,30.26417,1,1925,1430000
Salvador,"Sao Salvador, Bahia",Brazil,-12.97111,-38.51083,1,1925,320000
San Francisco,California,United States of America,37.77493,-122.419416,1,1925,935000
Santiago,NA,Chile,-33.45,-70.666667,1,1925,590000
Sao Paolo,S„o Paulo,Brazil,-23.5475,-46.63611,1,1925,740000
Scranton,Pennsylvania,United States of America,41.40897,-75.66241,1,1925,432000
Seattle,Washington,United States of America,47.60621,-122.33207,1,1925,340000
Seoul,Hanyang,Republic of Korea,37.56826,126.97783,1,1925,297000
Shanghai,NA,China,31.22222,121.45806,1,1925,1500000
Sheffield,NA,United Kingdom,53.381128,-1.470086,1,1925,534000
Shenyang,"Fengtien, Mukden",China,41.79222,123.43278,1,1925,360000
Singapore,NA,Singapore,1.28967,103.85007,1,1925,485000
Sofia,NA,Bulgaria,42.69751,23.32415,1,1925,205000
St. Louis,Missouri,United States of America,38.626978,-90.199403,1,1925,930000
Stockholm,NA,Sweden,59.33258,18.0649,1,1925,442000
Stoke,NA,United Kingdom,53.25,-2.86667,1,1925,272000
Strasbourg,Strassburg,France,48.58342,7.74296,1,1925,208000
Stuttgart,NA,Germany,48.78232,9.17702,1,1925,341000
Surabaya,Soerabaja,Indonesia,-7.24917,112.75083,1,1925,230000
Suzhou,Soochow,China,31.3,120.6,1,1925,350000
Sydney,NA,Australia,-33.86785,151.20732,1,1925,1039000
Szczecin,Stettin,Poland,53.416667,14.583333,2,1925,253000
Taipei,NA,Taiwan,25.04776,121.53185,1,1925,204000
Tashkent,NA,Uzbekistan,41.26465,69.21627,1,1925,308000
Tbilisi,Tiflis,Georgia,41.709975,44.792989,1,1925,274000
Tehran,Teheran,Iran,35.69439,51.42151,1,1925,243000
The Hague,s-Gravenhage,Netherlands,52.070492,4.300694,1,1925,398000
Thessaloniki,"Salonica, Thessalonica",Greece,40.63935,22.944606,1,1925,263000
Tianjin,Tientsin,China,39.14222,117.17667,1,1925,800000
Tokyo,"Yedo, Edo",Japan,35.6895,139.69171,1,1925,5300000
Toledo,Ohio,United States of America,41.571019,-83.966889,1,1925,266000
Toronto,NA,Canada,43.70011,-79.4163,1,1925,565000
Trieste,Triest,Italy,45.633333,13.8,2,1925,242000
Turin,NA,Italy,45.07049,7.68682,1,1925,520000
Valencia,NA,Spain,39.469908,-0.376289,1,1925,262000
Valparaiso,NA,Chile,-33.05,-71.6167,1,1925,225000
Varanasi,Benares,India,25.317645,82.973914,2,1925,201000
Venice,NA,Italy,45.440847,12.315514,1,1925,226000
Vienna,Wien,Austria,48.20849,16.37208,1,1925,1865000
Wanxian,Wanhsien,China,30.9,108.467,3,1925,97000
Warsaw,NA,Poland,52.22977,21.01178,1,1925,1002000
Washington D.C.,Washington,United States of America,38.914144,-77.0234,1,1925,462000
Weisbaden,Lainz-Weisbaden,Germany,50.06308,8.243344,1,1925,260000
Wenzhou,"Wenchow, Luchow",China,27.99942,120.66682,1,1925,202000
Winnipeg,NA,Canada,49.8844,-97.14704,1,1925,202000
Wroclaw,Breslau,Germany,51.116667,17.033333,3,1925,573000
Wuhan,Wuchang,China,30.58333,114.26667,1,1925,818000
Wuppertal,Barmen-Elberfeld,Germany,51.268752,7.18026,2,1925,354000
Wuxi,"Jiangsu province, Wuchang, Wuhsi",China,31.49117,120.31191,1,1925,200000
Xian,"Sian, Changan, Xi'an",China,34.341485,108.940404,1,1925,250000
Yangon,NA,Myanmar,16.80528,96.15611,1,1925,376000
Yokohama,NA,Japan,35.443708,139.638026,1,1925,405000
Zurich,NA,Switzerland,47.36667,8.55,1,1925,216000
Nanchang,NA,China,28.68333,115.88333,1,1928,206378
Nanhai,"Foshan, Fatshan",China,23.016667,113.116667,1,1931,163314
Zaria,NA,Nigeria,11.11128,7.7227,1,1931,28121
Lanzhou,Lanchow,China,36.061089,103.834304,1,1935,122000
Xuzhou,"Suchow, Suifu, Hsuchow",China,34.26,117.21,1,1935,160013
Guilin,"Gwilin, Kweilin",China,25.273566,110.290195,3,1936,74791
Datong,"Taitong, Tatung",China,40.083333,113.3,2,1938,70000
Tsinkiang,"Zayton, Chinchiang, Chuanchow",China,24.913889,118.58583,3,1938,57000
Urumqi,"‹r¸mqi, Tihwa, Bishbaliq, Urumchi",China,43.825644,87.616822,1,1938,45000
Hangzhou,Hangchow,China,30.25,120.166667,2,1944,606136
Chiang Mai,Chiengmai,Thailand,18.790978,98.960775,1,1947,26062
Fez,Fes,Morocco,34.033333,-5.01,1,1947,200000
Marrakech,Marrakesh,Morocco,31.63416,-7.99994,1,1947,238000
Urumqi,"‹r¸mqi, Tihwa, Bishbaliq, Urumchi",China,43.825644,87.616822,1,1947,69991
Changzhou,"Changchow, Jiangsu province",China,31.77358,119.95401,1,1948,62399
Huai'an,"Huaian, Hwaian",China,33.5,119.133333,1,1948,35443
Jingdezhen,Kingtehchen,China,29.268836,117.17842,2,1948,86744
Mengo,hill/area in Kampala,Uganda,0.346667,32.605556,3,1948,34337
Nanchang,NA,China,28.68333,115.88333,1,1948,266346
Nanhai,"Foshan, Fatshan",China,23.016667,113.116667,1,1948,95529
Ningbo,"Yinhsien, Ningpo",China,29.866667,121.55,2,1948,210327
Shangrao,"Hsinchow, Shangjao",China,28.441944,117.963333,2,1948,30937
Shaoxing,Shaohing,China,30,120.583333,1,1948,92533
Suzhou,Soochow,China,31.3,120.6,1,1948,381288
Tsinkiang,"Zayton, Chinchiang, Chuanchow",China,24.913889,118.58583,3,1948,120655
Wanxian,Wanhsien,China,30.9,108.467,3,1948,110381
Xian,"Sian, Changan, Xi'an",China,34.341485,108.940404,1,1948,391990
Zhangye,Kanchow,China,38.93333,100.45,3,1948,58582
Addis Ababa,NA,Ethiopia,9.02497,38.74689,1,1950,325000
Adelaide,NA,Australia,-34.92866,138.59863000000001,1,1950,420000
Agra,NA,India,27.18333,78.01667,1,1950,364000
Ahmedabad,Asawal,India,23.039568,72.566004,1,1950,758000
Akron,Ohio,United States of America,41.0731,-81.5178,1,1950,351000
Albany,New York,United States of America,42.652578,-73.756233,1,1950,291000
Aleppo,NA,Syria,36.216667,37.166667,1,1950,362000
Alexandria,NA,Egypt,31.200092,29.918739,1,1950,1100000
Algiers,NA,Algiers,36.7525,3.04197,1,1950,430000
Allahabad,Prayag,India,25.44894,81.83328,1,1950,328000
Allentown,Pennsylvania,United States of America,40.17789,-74.58349,1,1950,225000
Almaty,Alma-Ata,Kazakhstan,43.2775,76.895833,1,1950,280000
Amritsar,NA,India,31.63661,74.87476,1,1950,320000
Amsterdam,NA,Netherlands,52.37403,4.88969,1,1950,859000
Ankara,Angora,Turkey,39.91987,32.85427,1,1950,286000
Antwerp,Antwerpen,Belgium,51.219217,4.402883,1,1950,610000
Arkhangelsk,Archangel,Russian Federation,64.533333,40.533333,3,1950,252000
Astrakhan,"Atil, Itil",Russian Federation,46.366681,48.083239,1,1950,270000
Asuncion,AsunciÛn,Paraguay,-25.30066,-57.63591,1,1950,205000
Athens,NA,Greece,37.97945,23.71622,1,1950,1140000
Atlanta,NA,United States of America,33.749,-84.38798,1,1950,507000
Auckland,NA,New Zealand,-36.86667,174.76667,1,1950,323000
Augsberg,Ausburg,Germany,48.371444,10.898239,1,1950,212000
Baghdad,Bagdad,Iraq,33.34058,44.40088,1,1950,579000
Baku,NA,Azerbaijan,40.37767,49.89201,1,1950,840000
Baltimore,Maryland,United States of America,39.29038,-76.61219,1,1950,1159000
Bandung,NA,Indonesia,-6.914744,107.609814,3,1950,700000
Bangalore,NA,India,12.97194,77.59369,1,1950,725000
Bangkok,NA,Thailand,13.75398,100.50144,1,1950,975000
Barcelona,NA,Spain,41.38879,2.15899,1,1950,1425000
Bari,NA,Italy,41.117142,16.871872,1,1950,271000
Barnaul,NA,Russian Federation,53.36056,83.76361,1,1950,220000
Barranquilla,NA,Colombia,10.96854,-74.78132,1,1950,280000
Basel,NA,Switzerland,47.5584,7.57327,1,1950,246000
Beijing,Peking,China,39.9075,116.39723,1,1950,2031000
Beirut,NA,Lebanon,33.88894,35.49442,1,1950,203000
Belem,"BelÈm, Para",Brazil,-1.455833,-48.503889,3,1950,254000
Belfast,NA,Ireland,54.597283,-5.930117,1,1950,475000
Belgrade,Beograd,Serbia,44.80401,20.46513,1,1950,445000
Belo Horizonte,NA,Brazil,-19.92083,-43.93778,1,1950,338000
Bergisch Gladbach,Gladbach,Germany,51.2,7.116667,3,1950,203000
Berlin,NA,Germany,52.52437,13.41053,1,1950,3707000
Bilbao,NA,Spain,43.26271,-2.92528,1,1950,320000
Birmingham,NA,United Kingdom,52.48142,-1.89983,1,1950,2196000
Birmingham,Alabama,United States of America,33.520661,-86.80249,1,1950,445000
Bogota,"Bacata, Funza, Bogot·",Columbia,4.598056,-74.075833,1,1950,600000
Bologna,NA,Italy,44.49381,11.33875,1,1950,346000
Bonn,NA,Germany,50.73438,7.09548,1,1950,201000
Bordeaux,NA,France,44.84044,-0.5805,1,1950,427000
Borinage,NA,Belgium,50.617619,3.345133,2,1950,647000
Boston,NA,United States of America,42.358431,-71.059772,1,1950,2233000
Bournemouth,NA,United Kingdom,50.72048,-1.8795,1,1950,238000
Bradford,NA,United Kingdom,53.79391,-1.75206,2,1950,330000
Braunschweig,Brunswick,Germany,52.268875,10.526769,1,1950,223000
Bremen,NA,Germany,53.07516,8.80777,1,1950,490000
Bridgeport,Connecticut,United States of America,41.1864,-73.1956,3,1950,237000
Brighton,NA,United Kingdom,50.822531,-0.137164,2,1950,305000
Brisbane,NA,Australia,-27.46794,153.02809,1,1950,440000
Bristol,NA,United Kingdom,51.45523,-2.59665,1,1950,440000
Brunn,Brno,Austria,49.2,16.6167,2,1950,272000
Brussel,Brussels,Belgium,50.85045,4.34878,1,1950,964000
Bucharest,NA,Romania,44.43225,26.10626,1,1950,1100000
Budapest,NA,Hungary,47.49801,19.03991,1,1950,1500000
Buenos Aires,NA,Argentina,-34.61315,-58.37723,1,1950,5000000
Buffalo,NA,United States of America,42.9047,-78.8494,1,1950,798000
Busan,Pusan,Republic of Korea,35.179554,129.075642,3,1950,498000
Cairo,"Fostat, Fustat",Egypt,30.06263,31.24967,1,1950,2750000
Calcutta,Kolkata,India,22.56263,88.36304,1,1950,4800000
Cali,Santiago de Cali,Colombia,3.43722,-76.5225,1,1950,256000
Cape Town,NA,South Africa,-33.92584,18.42322,1,1950,565000
Caracas,NA,Venezuela,10.48801,-66.87919,1,1950,693000
Cardiff,NA,Wales,51.481581,-3.17909,1,1950,304000
Casablanca,NA,Morocco,33.58831,-7.61138,1,1950,647000
Catania,NA,Italy,37.50213,15.08719,1,1950,299000
Changchun,"Hsinking, Kwangchingtsu",China,43.9,125.2,1,1950,630000
Changsha,NA,China,28.196111,112.972222,1,1950,396000
Chelyabinsk,NA,Russian Federation,55.15402,61.42915,1,1950,485000
Chengdu,NA,China,30.66667,104.06667,1,1950,647000
Chicago,Illinois,United States of America,41.85003,-87.65005,1,1950,4906000
Chittagong,NA,Bangladesh,22.3384,91.83168,1,1950,252000
Chongqing,"Chonquing, Chungking",China,29.56301,106.551557,2,1950,1055000
Cincinnati,NA,United States of America,39.162,-84.45689,1,1950,808000
Cleveland,Ohio,United States of America,41.499495,-81.695409,1,1950,1372000
Cologne,"Koln, Coln",Germany,50.937531,6.960278,1,1950,692000
Colombo,NA,Sri Lanka,6.9344,79.8428,1,1950,600000
Columbus,Ohio,United States of America,39.961176,-82.998794,1,1950,430000
Copenhagen,NA,Denmark,55.67594,12.56553,1,1950,1150000
Cordoba,NA,Argentina,-31.4135,-64.18105,1,1950,380000
Coventry,NA,United Kingdom,52.40656,-1.51217,3,1950,252000
Daegu,Taegu,Republic of Korea,35.871435,128.601445,1,1950,328000
Dallas,Texas,United States of America,32.78014,-96.800451,1,1950,514000
Damascus,NA,Syria,33.5102,36.29128,1,1950,335000
Dandong,Antung,China,40.1167,124.3833,2,1950,271000
Dayton,Ohio,United States of America,39.11284,-84.47272,1,1950,345000
Delhi,NA,India,28.65381,77.22897,1,1950,1306000
Denver,Colorado,United States of America,39.737567,-104.984718,1,1950,496000
Detroit,Michigan,United States of America,42.33143,-83.04575,1,1950,2776000
Dhaka,Dacca,India,23.709921,90.407143,1,1950,405000
Dnipropetrovsk,"Dnepropetrovsk, Ekaterinoslav",Ukraine,48.464717,35.046183,1,1950,450000
Donetsk,"Donestsk, Stalino",Ukraine,48.015883,37.80285,1,1950,500000
Dortmund,NA,Germany,51.51494,7.466,1,1950,507000
Dresden,NA,Germany,51.05089,13.73832,1,1950,635000
Dublin,NA,Ireland,53.33306,-6.24889,1,1950,595000
Durban,NA,South Africa,-29.8579,31.0292,1,1950,470000
Dusseldorf,D¸sseldorf,Germany,51.22172,6.77616,1,1950,570000
Edinburgh,NA,United Kingdom,55.95206,-3.19648,1,1950,531000
El Paso,Texas,United States of America,31.7903,-106.4233,1,1950,259000
Esfahan,Isfahan,Iran,32.651389,51.679192,1,1950,204000
Florence,Firenze,Italy,43.771033,11.248,1,1950,384000
Fort Worth,Texas,United States of America,32.72541,-97.32085,1,1950,314000
Fortaleza,NA,Brazil,-3.71722,-38.54306,1,1950,205000
Frankfurt am Main,NA,Germany,50.110922,8.682128,1,1950,680000
Fushun,Liaoning province,China,41.85583,123.92333000000001,3,1950,233000
Fuzhou,"Fuchow, Hokchiu, Fujian province",China,26.076111,119.306389,1,1950,400000
Genova,Genoa,Italy,44.40565,8.946256,1,1950,676000
